,,Ag,Al,Au,Cu,Ni,Pb,Sn,Steel,Zn
2001-2014,181,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,182,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,183,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,184,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,185,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,186,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,187,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,188,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,189,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,190,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,191,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,192,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,193,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,194,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,195,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,196,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,197,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,198,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,199,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,200,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,201,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,202,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,203,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,204,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,205,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,206,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,207,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,208,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,209,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,210,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,211,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,212,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,213,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,214,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,215,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,216,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,217,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,218,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,219,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,220,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,221,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,222,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,223,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,224,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,225,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,226,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,227,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,228,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,229,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,230,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,231,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,232,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,233,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,234,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,235,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,236,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,237,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,238,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,239,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,240,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,241,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,242,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,243,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,244,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,245,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,246,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,247,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,248,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,249,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,250,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,251,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,252,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,253,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,254,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,255,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,256,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,257,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,258,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,259,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,260,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,261,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,262,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,263,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,264,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,265,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,266,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,267,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,268,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,269,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,270,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.501266453095925,-1.6604588920075485,-2.012118630834783,-2.016449957700277
