,,collection_elas_scrap_price,direct_melt_elas_scrap_spread,incentive_mine_cost_change_per_year,incentive_opening_probability,initial_ore_grade_decline,intensity_response_to_gdp,mine_cost_change_per_year,mine_cost_og_elas,mine_cu_margin_elas,pri CU TCRC elas,pri CU price elas,primary_commodity_price_elas_sd,primary_oge_scale,primary_price_resources_contained_elas,refinery_capacity_fraction_increase_mining,scrap_spread_elas_primary_commodity_price,scrap_spread_elas_sd,sec CU TCRC elas,sec CU price elas,sec ratio TCRC elas,sec ratio scrap spread elas,sector_specific_dematerialization_tech_growth,sector_specific_price_response,tcrc_elas_price,tcrc_elas_sd,historical_growth_rate,china_fraction_demand,"Recycling input rate, Global","Secondary refinery fraction of recycled content, Global",primary_production_mean,primary_ore_grade_mean,primary_commodity_price,sector_dist_construction,sector_dist_electrical,sector_dist_industrial,sector_dist_other,sector_dist_transport,sector_dist_bar and coin,sector_dist_jewelry,Refined price
Steel,1083,-0.0024465237484888984,0.03438840369088338,0.06085462899822939,-0.01636564510379241,-0.0044170918391445635,0.012177787313472618,0.019065764762829392,-0.0028940874729794456,-0.001000676004684614,0.0020002965232211777,0.0037492964657623957,0.025896092375415007,-0.0059134277799221145,0.003296923831288332,0.00042058729085279296,-0.000335986577757339,0.0070898001576261615,-0.013944141970074935,0.0007969527338026947,-0.00389311786598327,0.0003430703518537007,0.039440226444568224,-0.012386446384892393,-0.004923185686587315,-0.01518964428856526,-0.030122545483915,-0.0034685364693757973,-0.08442629808969328,0.018680086511348525,-0.10293897332239077,-0.09305163274478279,-0.08732583696755776,-0.1105913157120118,-0.012799852789615325,-0.02440084926395277,-0.011201315923777018,-0.018867794796219726,-0.038339602449184655,-0.0718477303201207,0.0
Al,715,0.004618450658379163,-0.010859847160431748,-0.014638762399736053,0.005068711482533547,-0.001630729473975858,-0.006053619384817405,-0.006463706911160452,0.005399593540064218,0.0034538103478016758,0.004873606419498839,-0.0008945567304328055,0.017928605076734286,0.003028434104474582,-0.00941102687443749,-0.0031643965893813747,0.003766755174554304,0.0063287355534291535,0.0010864389879671665,-0.0069729516510832635,0.002436891294201096,0.004870427638632803,-0.02525091201117327,0.00014103182440869673,-0.0026178904922488045,0.012665073312556143,-0.026844076530525625,0.0016730616952258831,-0.06764508510137224,-0.07713181648181854,-0.07672581241090232,-0.06562980845151821,-0.07141686171012651,-0.03381616528945133,-0.007017580832116763,-0.02280851631905777,0.0019657268858705584,-0.011265002795738818,-0.038927181905619244,-0.07098183373238397,0.0
Sn,491,0.00181681258024733,0.03083204348789914,-0.0324905427251036,-0.02605648464227457,0.006760728483069964,-0.003923532067319747,-0.0165359380283965,-0.00022078091239110365,0.0007518065985825517,0.0029348547224304434,0.0014000047112258795,-0.00535366010923301,-0.013605150345529412,-0.0010131973942443693,-0.0074200905327590615,0.0011612061831646086,0.004304650516637338,0.003928994778374465,0.004451683165481915,0.00707605232327581,0.0002782362060890548,0.0030503841755115586,-0.028101674229234996,-0.002098072265354051,0.019596089658366247,0.01056650779139568,-0.0005636132720722868,0.047554161512705244,0.057037141913901496,0.012680277594493937,-0.01772997955882667,0.00290853184873648,0.06987973771236676,0.023964039468969463,-0.014875365981032567,0.0005053806720772847,-0.0031427795297232206,-0.03226019081689385,-0.059281117767715406,0.0
Zn,1025,-0.002609835164222547,0.07884109663269451,0.04436717394789752,-0.026181341980960372,0.010433200753845273,-0.006195873260280653,0.031187383776658372,-0.0035749318740373763,-0.001761520653892289,0.0023208891361758545,-0.0006010658082989883,0.03372422250796098,-0.013132126857610555,-0.0004205627298852988,-0.010991492934793113,0.0010681244084715822,0.006600922262384445,0.004474725821053339,-0.0002811669028618745,0.0012486369712084377,-0.0007531929555664468,-0.0030524939952747076,-0.014122968858735475,-0.00064285608807652,0.024079924172253547,-0.009134143109353182,0.0016222761665855034,0.00022782517822237053,-0.09280073846821,-0.02265188749801968,-0.035732128722777,-0.06467449922298668,-0.05975027054422572,0.003011302459100022,-0.011406511645653547,0.0033757032985292906,-0.003635163583749881,-0.03733534914200697,-0.06853313705693333,0.0
Cu,222,0.015475307387719841,-0.04168028905016651,-0.005404313779157706,-0.03187795600754046,-0.010727278343504763,-0.0008005870257461638,0.03779081332761221,0.006435574209501668,-0.008647904370323733,-0.009496531536295262,-0.009014560477015501,-0.11626281978280635,0.022805435037821464,0.012542600628271856,0.001610142048329492,0.025426554636633784,0.025029118133139086,-0.008316583067467782,0.007194972431668169,-0.006459985910220615,-0.05467538093351064,0.1692535197763627,-0.026905767832400337,0.007747352135559395,0.030105123413179814,-0.023433247352001536,0.0012026301310693308,-0.07250008852577083,-0.1432208785913899,-0.0328308348284541,-0.035962007122679614,-0.0699627141602661,-0.06882281996503771,0.009490421166772638,-0.02323335662501682,0.0008371749056216843,-0.010807203666454475,-0.03989150434848341,-0.07292327749919673,0.0
Au,430,0.0016089750931543194,-0.006102762560853723,-0.0018931684147398176,0.05997126027530763,0.006638554931221377,0.039894584966204856,-0.00035619196681848205,0.0034106399547680164,0.0020999089857160567,0.0012484686865068845,0.0003797382823151409,0.0016844394370089631,-0.009760442704537731,0.00044827832570717746,-0.0020388833644923465,-0.0007816789725482254,0.005291716626404487,0.009137427646377934,-0.002939916291595772,0.00010561465363143206,0.004837165690945789,0.007962378030745733,0.0023249396022969318,-0.0009318693827715329,0.019470800449732664,0.09106565723457351,0.00015898438994813306,0.012440012990328698,0.006770999285434858,0.20089461068485479,0.2860264144482621,0.34272261376406443,0.02769335408881778,-0.007221632022759553,0.14959611928708166,0.001251999254059972,-0.001776085469967028,0.2611464473932307,0.4751766227301524,0.0
Ni,883,0.0058286115982750224,0.05792585311364036,-0.003027724463469136,0.03046453685517178,0.0011586704746256611,0.011482518139081896,-0.017870613479376032,0.0011947506316841014,-0.005920671333896081,0.001627788334823075,0.0009185243128620057,0.0035807284341207724,-0.011523854832865738,-0.0007655256730063766,0.013968131354264585,0.0007686407993222252,0.007020136730250195,-0.004593400168883524,0.0018083704742477896,-0.0025251480908613515,-0.02230143128970244,-0.1964548555513705,-0.019403716910298824,-0.0021282562750984425,0.01606197831282734,-0.0028981600917500475,0.0017992484213655694,0.04466159155630114,0.06368617331308773,-0.00974830291056176,-0.015340588260126527,0.022164255929424108,0.08955060965100928,-0.018139014307158165,-0.00344477748610504,0.009133020350064937,-0.011062056386421942,-0.021365073126434018,-0.04909830636987616,0.0
Au,988,-0.003241673632043672,0.005824299574034734,-0.010087903386843343,0.004899920824744563,0.0007912592301097827,-0.019547774195744626,-0.019820415904859088,0.000658456421684451,-0.0013258508389553142,0.0017382769416961139,-0.000949522030398401,0.007499758737922456,-0.004307581186447897,-6.121436795495595e-05,-0.017141357648176328,0.00022394476388949174,0.0018162725012465669,-0.0008441319091248478,3.4850481585357455e-05,-0.0014672168818728195,-0.004346115508284463,-0.008825617947494166,0.017967385014181603,0.0035657523656020523,-0.02056784702977844,0.08898869004897725,-0.00024641627491366584,0.014700458763719637,0.007259002345405615,0.19482930226044406,0.28371440611606946,0.3418676354786172,0.025843833986618336,-0.008012187497426815,0.144944608053447,0.0005055082562922144,0.00013860964926952187,0.2560664746672543,0.4705220290168353,0.0
Al,33,0.002919046965667881,-0.007632325597900522,-0.015861892862229193,-0.013288053462304465,-0.0005440617675823548,-0.002980224155369504,-0.00707490469834995,0.0034084857309270612,0.003391595528230718,-0.004765924077896547,-0.0016138956767226783,0.026970056376792315,0.0006886656984149332,0.003795137234214933,-0.002207738020889463,0.002821535599737931,0.003725790407946943,0.005673857177894793,-0.004067675447119087,-0.0002863771757344917,-0.0004843924217712633,0.00912909861838021,-0.005893820683190451,0.0014090064687329628,-0.013342545252274653,-0.02536988277640249,0.0007731828657108988,-0.05902075401540991,-0.06599770284636304,-0.07293994161765024,-0.06473921802183438,-0.07013116379808873,-0.030347523662764594,-0.006547824570541174,-0.02201160629543875,0.0024402467298651146,-0.010113095896098098,-0.03883258602537647,-0.07089481151184072,0.0
Pb,1123,0.008730818271460425,0.023551526540168864,-0.019247204315668478,0.03564576083654623,-0.003620540252521752,-0.006770916808200093,-0.018254121291193613,0.0032455994723107166,0.0005945271388620527,-0.007273259666244141,0.004523888324028845,0.008623070579277794,-0.01766251573971686,-0.002425447844167651,-0.013892128457487048,0.0009697360844879654,-0.0030874986725990586,0.015086323092981663,-0.008298493262616781,-0.0009180738039550881,-0.011889465449894596,-0.007631459565381771,-0.010046022938084855,0.0006225558286502347,-0.10780473465003142,-0.014355932002395074,-0.001300553898677391,0.006162809421846223,0.0333732042528552,-0.002352534391813095,-0.029426311986747243,-0.06106494305575003,0.03277701272412783,-0.030348429528940606,-0.023959966877320674,-0.01110267163310726,0.008413518973917051,-0.03657926701758924,-0.06645317190945897,0.0
Pb,240,-0.005008425783485283,0.02897698189476895,-0.04307869445567938,-0.023598143381504202,0.0029498198075591127,-0.0017423466878179483,-0.022050383674552643,-0.007824739269521423,0.017402346320332784,-0.026857516583036537,0.0017478146795010317,0.02104577154813543,-0.030450402450704215,0.0030343433937320037,-0.007444425944422171,0.001286965020778273,0.0010944801944060044,0.0016258068911949525,0.021329358023963973,-0.008793661845873177,0.004619678080999012,-0.03491854143410945,0.031193290020168157,-0.004022992129665988,0.08905754116418821,-0.008463532039225941,0.0002104137618876324,0.04150511768588595,0.05968220609689641,0.008544276545208588,-0.021645602883150625,-0.051748905749275216,0.05875276000088445,-0.013076403357515582,-0.019329408942178918,-0.0029104450444313147,0.03193420520393092,-0.033399574399578254,-0.06114830433090295,0.0
Al,267,-0.0018743910853907934,-0.1116177711481861,0.0196206566620328,-0.007655570937723607,0.0023956359047447883,-0.011817183928311865,0.010226368965894567,0.0048486579830097675,0.0007349207322899586,-0.0028961911377447013,-0.002432796697996357,0.15773122703309403,3.37822590493995e-06,-0.00688749009390413,-0.006240992489739159,0.006667226043571341,-0.018223292146579233,0.0010843205791007146,0.0013719113762652607,0.0008811191318066718,0.006802165569626195,0.03525814800534567,0.017424435796108993,-0.0036300926887465573,-0.025270486816702915,-0.032158737797677917,-0.00037124643125251595,-0.0911151246439258,-0.10230483167744828,-0.07610072055019078,-0.06850428287959306,-0.07592433638139985,-0.0508632717336053,-0.00910622880256953,-0.024549762648599774,-0.0009234915142705342,-0.014936331905750121,-0.03951733054727518,-0.07247590404961969,0.0
Zn,599,0.0044933339153097815,0.050377160053932724,-0.008314154743052532,-0.03075282725035829,-0.006135511153209968,-0.008486586810368185,0.01824704469174949,0.000810563832367501,0.0018768577693731054,0.0007549634866692368,0.0005002932095318944,0.023172875768856068,-0.01017668637968527,-0.002244107711997023,-0.003929364714102566,0.0018946952120023031,-0.003162543771559453,-0.0003931890707943279,0.004935066279765626,-0.002023075501885114,-0.0026236922129315174,-0.02110593040853949,-0.01220094791828391,-0.0056380905468095465,0.017520600693788215,-0.012895267094776428,9.085326585397774e-05,-0.01036832937755148,-0.0817790243139827,-0.02107624351861839,-0.037680403612196926,-0.06486169018842536,-0.05431746768420106,0.005694107678552291,-0.015571170734577396,0.001372947946058699,-0.003997818890466114,-0.037339827441524774,-0.06852852636493718,0.0
Pb,569,0.001027916566229265,0.039157225186214874,0.13212760485182723,-0.01574069092278575,-0.001746714006450171,-0.006990542251496976,0.004738398390434192,0.0017955982462767488,0.0058977458997730185,-0.018801526505639637,-0.003075867960040554,-0.015228134464348208,0.07615250343363411,-0.0014609294161592777,-0.029457129882339693,0.00018739559383813245,-0.011365726202004968,-0.0037824813733246,-0.018411277328639983,-0.015255425933418412,-0.00016279796988153083,-0.02380890781697565,0.05620929371968741,-0.004572831150484465,0.06168455643437659,-0.002233944863535582,0.0008879711402623903,0.0781099714261066,0.07900593741513018,0.018622749453735175,-0.012112475915833525,-0.04110457793094835,0.07116567558722167,-0.009860917053174476,-0.01372466411352073,0.0018542922406409412,0.04711545702338721,-0.029678009557116223,-0.05651323200398185,0.0
Al,364,0.004368836029280236,-0.00959407184345005,-0.01599585817338819,0.015000253426202672,-0.0005090575739026786,-0.007127065510971761,-0.0020238717582423895,-0.007586815379063697,0.003601487672965417,-0.0008489408342271329,-0.00015207074212627176,0.031743178318490134,0.003436743220403603,0.0029984452883421784,0.000591529374170865,0.0012876230086206256,-0.007594146181023205,0.0012079570373910865,-0.007760797128376879,0.0006813530498790827,0.003090938482004074,-0.002578397429982126,0.0007377086203904489,-0.00041022887015770447,0.012407347596029007,-0.027973194164456636,0.002241285534271225,-0.07353954485760483,-0.08056998895268458,-0.07618666519327977,-0.06472071529330647,-0.06897984451276264,-0.03919402736537876,-0.006213292490844214,-0.021713115253776418,0.0011942522032612,-0.010629625397194297,-0.03835203007445387,-0.07051161544017491,0.0
Au,538,0.0013043417720537526,-0.002979974524619934,0.010401320898856597,-0.025907137839215888,0.0038665756300367846,-0.0036070489003317188,-0.002654292211367256,0.00011350534380145123,0.0018350173936322594,-0.002102892348604694,-0.0014277838812627925,0.011733721183804651,0.0035073890502975214,-0.0004985293180137462,-0.008769610109469238,0.0015596030332029815,0.0029890138602454157,-0.0004514113385276794,0.002669771444836233,0.00027612045236223104,-0.004472365353283232,-0.03504505135376407,-0.005068845667790108,-0.0021520320318161785,-0.009747378349499604,0.09263329358473728,0.00026146239614771864,0.01421336832614925,0.008293008293578494,0.20746223824239085,0.29661631849067666,0.3535164058151916,0.02862119007451327,-0.008183957340299985,0.15283778605657936,0.0012860935532001763,-0.0006478205900013754,0.2695471527429038,0.4908922985758973,0.0
Ni,596,0.003902220832555667,0.052564430509586306,0.026852512991175775,-0.039395759622843904,0.005685357278989024,0.009623362026013344,0.010815572987035355,0.002892053577939161,0.0006811793570118571,-0.007701829585802838,0.0002574480577394262,0.017853987149663544,-0.015312709015488589,0.004701037329324893,-0.002692572562234915,0.001947516771657702,0.005339771475280406,-0.004377314956417252,0.010729747053117312,-0.0005952492590727151,-0.00046593367476410275,-0.06771951539909096,-0.04430680349855067,0.0004078520819961944,0.03934411922394383,0.001053805974407069,0.0010068208956067815,0.05489506084061428,0.06595600665024179,-0.009916571978195447,-0.01516023236792903,0.019005383611234723,0.08383920571955043,-0.018810482061221066,-0.013851900430142526,0.009644432954451205,-0.008264558036639214,-0.02935228699310578,-0.056787576757944096,0.0
Sn,982,0.004602421417152407,0.01717406650559921,-0.06032526392946225,-0.044579397384341135,-0.0026128149685636236,0.0011284541706295215,-0.025319952463219927,0.004372499273372258,-0.000431858805431216,-0.002768243932010418,-0.0019059180440074742,0.004410286710224914,-0.010798122069978586,-0.0016064655337435566,-0.007643380845651969,0.00032495993111105354,-0.0025431904356323603,0.00904963644397008,0.0011839376666986782,-0.0003535377011508659,-0.0049018259330507975,0.03390326225462874,-0.014635855353166633,-0.0031565072367693357,0.03805867816108451,0.0063357628414720995,0.00029297864877818954,0.04424426952295684,0.05357992241545614,0.008682194788082524,-0.017368675813012355,0.001947892572098379,0.057459001773650785,0.006565612594071545,-0.016292101880649536,0.002603730231358669,-0.0026852131719020626,-0.03274168275476785,-0.05942980057995498,0.0
Steel,1141,0.0030064623170059966,0.021113832969388877,-0.029543419878749318,-0.015077791949510956,-0.0002947111710302433,-0.006401721301400346,-0.016149949630578787,-0.00047422443310279715,0.006350662271758912,0.004512406220221372,0.00029532063622465105,0.009297105164834413,-0.004249107422338478,-0.0007790396873031331,0.01644861613682849,6.092280660740428e-07,0.001047728374897421,-0.032244317547216794,-0.0003264736485223027,-0.0012282824519734609,-0.0035367888839910747,0.007730094632319085,-0.011645245334469157,-0.0012232170102962916,0.0353180594490098,-0.031266219780812364,-0.005781885099743249,-0.08696972798232658,0.005064050642354707,-0.1183779125145269,-0.10413609632386725,-0.09066658292339325,-0.12231450537015377,-0.012885964196943092,-0.026744263801084998,-0.013322281328032095,-0.020607535656049576,-0.038415417433167544,-0.07104751592914366,0.0
